ph_level_6,qthzmf87,bandwidth_data_rate_14,latitude_field,latitude,SPEED_VELOCITY,UPTIME_AVAILABILITY,fact_elevation_altitude,fact_size_dimension_category,budgetAllocation,DISEASE_NAME,dim_wl,area_6,meta_79,ehge58,measprs,area_field,dim_record_identifier,removed,voltage_data,amsm97,measage,source_attribution,col_ph,HOSTNAME,market_val,POWER,memory_usage,routing_number,md5,area,payment_card_number_v2,memoryUsage,p_las,distance,watt_hours,CATEGORY,digital_certificate,legal_hold_document_raw,department_division_info,d_668,catstat,rkolm1,MEMORY_USAGE,vkl14,cpu_usage,source,months_old,density_6,qffsqq50,DISTANCE,customer_age,dim_tenan,digitalCertificate,attr_873,time_to_live_14,DRUG_MEDICATION_NAME,latitude_2,dim_oahw,area_2,LATITUDE,insurance_id_val,d_638,modified_by_14,ezgugc83,categ,comment_note,product_nm,p_iso_l,MIDDLE_NAME,v_bran,source_system_v2,humidity,soc_media_handle,latency_response_time_6,measpct,attr_ang,kmypx47,bandwidth_data_rate_raw,concentration,encoding,pension,attr_527,field_433
6.44,87.4,6155,54.152038,-24.571563,197.1,99.2129,5063,XXL,"$2,384,968",Diabetes Mellitus,cea854f4f3d63e31010fc11627c7c912a514580d191c05e9d9b87b5d00455e21,46997.5,54,108.13,1589.5,81848.7,2388190,false,280.3,13.49,36,CDC,1.41,api-15.dev.acme.com,"$753,744,684",36551.3,52.0,454772775,4079814f8d07d0d96ffd7e98b068ad0eec08eee3525d056f99a9e200a80a2930,85897.7,5948-0684-7720-8211,36.6,Rodriguez,2028.7,85619.5,Software,"-----BEGIN CERTIFICATE-----
I55P2CCPPOvRPFmpRP4dLVMlpQOurqhvNmlyx4e7F22cCb5K+cYjgfoLUGVSjqHb
-----END CERTIFICATE-----",HOLD-2024-356,Legal,GPL-3.0,failed,MRN-882529,97.1,0.2,11.3,Rodriguez et al. (2006),10,18.773,967514,6883.4,95,tenant-004,"-----BEGIN CERTIFICATE-----
5U/HiTDzLAkcc8tAaeINVaLNuRIDQ+DL83IBvySv9NzngreeQLfCo+byfKLVpEWG
-----END CERTIFICATE-----",Critical,46 days,Metformin,-75.311965,3751.56,57255.6,60.619844,INS-125461,Germany,emma.brown,1490.1,Software,Pending verification.,CloudGuard,ja,T,EcoLine,PostgreSQL,13.8,@jessicajones858,4747,92.06%,27.53,4584.85,7749,640.76,UTF-8,INV-828626,2319,98.1395
0.07,39.6,3187,64.635884,-51.195045,264.4,98.7472,6655,XS,"$4,707,251",COVID-19,203fe7bb4bd585688ddaf0fdb53653df8b517e7108601a88ee8f338e8735ffa0,77705.0,8,231.18,692.9,15519.6,4800695,false,404.7,6.81,35,CDC,6.21,web-12.prod.example.net,"$773,053,961",42857.7,64.9,746976333,bfba1643a8aa7aefb5bcd9cca0e032169d7ef2191e848f4721f7f04313f44013,13658.8,6011-5458-7179-4550,67.6,Young,5609.2,45011.4,Services,"-----BEGIN CERTIFICATE-----
HO2sCNZHGrRFVwcNn/v12TX3CqkNphJHVJ/WMe+8xzBiLkZ8w5GtvyVyT+kgkzzx
-----END CERTIFICATE-----",HOLD-2026-548,HR,GPL-3.0,pending,MRN-422846,83.0,5.42,57.8,Anderson et al. (2026),49,13.353,50073,5529.0,49,tenant-033,"-----BEGIN CERTIFICATE-----
F4sqzGYCZhrJq4pTfOfkVIapIlTCV/22yuz5lWebEImq2lH8vuxk30TXWN1FUkHM
-----END CERTIFICATE-----",High,165 days,Lisinopril,-2.164868,3252.33,95275.4,19.162464,INS-433040,Canada,linda.jackson,42011.5,Hardware,Updated per client request.,FlexPay Platform,pt,T,ProSeries,Snowflake,22.0,@susanking603,3702,5.7%,193.72,8951.1,2223,907.7,UTF-16,INV-469794,8265,95.8492
3.71,55.2,4808,80.78838,-22.133289,299.3,97.9575,577,XS,"$951,194",Diabetes Mellitus,9e91dbd7e6167722320a3ba731cd34eec8ff6c99fb5d01904cc0be8c093b5a78,94657.0,72,188.4,1087.0,74729.5,REC-120923,false,146.9,3.424,14,Reuters,12.18,cache-12.staging.example.net,"$824,755,874",48981.2,79.8,505660729,b4a16a3d8733ac2a81dd590ee57d980c088f5698616305253fea430a73d50bb9,59894.1,XXXX-XXXX-XXXX-2838,91.2,Walker,6630.8,70544.8,Food,"-----BEGIN CERTIFICATE-----
J/4gyVDmPA3q9j9zSnySmUGFa/HyKaaV4JVt5w/1lSmRNe3Y/PybsXghQj/2jm4d
-----END CERTIFICATE-----",HOLD-2026-815,Marketing,BSD-3-Clause,failed,MRN-200492,67.8,11.2,97.2,Lee et al. (2018),105,6.05,27058,4416.4,14,tenant-038,"-----BEGIN CERTIFICATE-----
YwxlKzn+SUr6T9QdqHsvBVA5JctnGbnBVN72LVM0BmHD/0UfwLpkq5APt8jWj2jd
-----END CERTIFICATE-----",Low,58 days,Ibuprofen,8.586481,9386.33,54045.0,-15.450023,INS-485095,Brazil,elizabeth.davis,48863.5,Software,Escalated to management.,Sentinel Monitor,es,X,EcoLine,Workday,82.9,@sarahrobinson631,3611,79.68%,266.42,8907.51,7309,154.96,UTF-8,INV-639386,7646,95.1065
0.44,51.7,4488,-40.197318,88.325353,88.0,97.2141,1812,M,"$4,722,181",COVID-19,4b0fd234c8e93a0a12eb9a4d5d0ceb4d3d2d6bf3c4571fdfac55c4a31ae10032,20111.9,7,294.37,1287.7,59203.2,USR-130141,false,347.1,6.18,69,Bloomberg,3.48,db-4.staging.example.net,"$292,606,714",16696.9,28.7,651665351,687c5a5988f6f3002b861986b172897503849e5e960170df6fdfd3103dd7e490,52906.8,XXXX-XXXX-XXXX-0082,22.6,Martin,9738.3,91973.4,Electronics,"-----BEGIN CERTIFICATE-----
7il0WUFy7kYcliWGWXjxMU9X09rnGSxiiGd98twWQ0Std8jfed35NKOyZOpoWR5Y
-----END CERTIFICATE-----",HOLD-2025-975,Operations,MIT,inactive,MRN-821186,32.2,6.13,61.1,Wright et al. (2014),78,3.603,833455,3960.2,72,tenant-015,"-----BEGIN CERTIFICATE-----
z3+ilK88qkxW2imVXgw1WS40zN0EeikaD2QzUMLfl6/jWCKe9nBG3p3Xnp2Rb6sI
-----END CERTIFICATE-----",Info,317 days,Lisinopril,-81.189005,576.25,98128.2,-26.148937,INS-493258,India,emily.moore,1319.6,Food,Resolved — no further action.,Widget Pro,de,O,EcoLine,PostgreSQL,14.3,@masonjackson17,921,7.53%,140.99,2779.27,5763,7.71,ASCII,INV-762288,3645,96.0366
7.46,8.0,1956,-29.577386,73.578954,271.5,98.1724,6365,L,"$2,455,220",Influenza,fbfe82e2e7b8d782a5a18061e1ea96b25d56b2cde72620fc022f4e53614b0f2b,7894.6,116,273.85,652.0,65173.2,ID-186292,true,323.0,3.716,107,Reuters,12.13,db-18.prod.acme.com,"$807,559,444",14771.0,44.3,083574400,388ef61a49e8ea5c3b29c18c8bc50b56599b3e60cdf52989e2b8765a1b124cf6,9274.4,5258-9945-8200-2005,28.2,Miller,320.0,15713.4,Hardware,"-----BEGIN CERTIFICATE-----
uL3R3t3Okn8XuDwQnn/P+takjXRSPsEAlYlVl13sk0izG+ArEA2xb6h2Gex0knt7
-----END CERTIFICATE-----",HOLD-2026-311,Support,MIT,pending,MRN-109271,82.3,5.34,35.1,Walker et al. (2019),87,14.737,712182,4353.7,75,tenant-027,"-----BEGIN CERTIFICATE-----
UGH39iZObs/t4oPYRO6ctykTviK37nRSIWLkkyZETjVmMtHCAexBvZ5/20yCStTp
-----END CERTIFICATE-----",Critical,200 days,Amoxicillin,-37.563501,6621.94,45405.8,-78.228432,INS-432811,Japan,susan.thomas,15115.0,Software,Updated per client request.,AuditTrail Plus,fr,E,SmartChoice,Snowflake,65.7,@johnrobinson645,4485,46.46%,254.11,457.95,440,884.4,ISO-8859-1,INV-123593,5827,99.6638
1.78,63.8,7825,89.76257,57.842801,163.7,95.6554,328,XXL,"$298,148",Influenza,4df7766738043ee001351a5590a73655eb5a2e878ef20d1cd0af891ff75d31f3,78249.3,21,334.09,548.0,26854.1,USR-455443,false,63.1,2.045,77,WHO,8.06,api-3.staging.acme.com,"$474,714,198",31930.8,20.6,454277607,e9eee3f4e7173bddaa9e990e653098bc38ae9c2bae22ee0924bc084d1919b92a,4546.4,5591-0697-8154-3838,69.6,Garcia,3029.4,4242.6,Clothing,"-----BEGIN CERTIFICATE-----
guJDwuWPUNXod5oX74KwvWquMitiYcrFshgQTC97ejkYqUDHM27NUYRZ0tNcY4RH
-----END CERTIFICATE-----",HOLD-2022-871,Operations,CC BY 4.0,rejected,MRN-698839,63.5,5.89,42.2,Jones et al. (2011),87,18.526,835129,9443.3,83,tenant-026,"-----BEGIN CERTIFICATE-----
hx8sUU3ydwRUzF6nnQqH6o0bn+/C5jzaPWSagN91mvJm2yjn/U98uins0j/CkJgc
-----END CERTIFICATE-----",Medium,363 days,Lisinopril,71.669476,7609.99,18446.8,19.633764,INS-724486,Germany,ethan.young,10176.9,Electronics,Needs follow-up next quarter.,Sentinel Monitor,de,M,EcoLine,Salesforce,25.9,@elizabeththomas810,1780,2.48%,226.56,6407.59,2197,984.51,UTF-16,INV-463223,1637,97.9095
11.07,27.1,9490,-26.371025,29.984324,30.5,95.0525,6086,L,"$828,019",Tuberculosis,5e176cee6f7d79fbd7ea59fa79160fd933d1cb14a325647e4222c1eb573236e1,47317.7,33,268.38,1508.5,17528.0,4693871,true,115.2,19.363,20,Reuters,1.6,app-13.dev.acme.com,"$367,724,922",28674.4,38.9,565682931,5edf882772c3becd03663b7c4ad8fd9f56e5ea2f05ff18b09454c27af4a5bc42,97946.3,4686-3189-3285-8685,56.2,Lee,9138.6,2506.7,Software,"-----BEGIN CERTIFICATE-----
ccOz2jhFMNFPRTLzvfbacxWtFEJgcx7N3Esg2NG+KdjzkAAGOnPexMkAVxVih3dr
-----END CERTIFICATE-----",HOLD-2026-518,Support,BSD-3-Clause,completed,MRN-349881,72.6,13.38,90.2,Moore et al. (2008),7,9.258,628109,2875.9,77,tenant-012,"-----BEGIN CERTIFICATE-----
ldPk+mLYq10/GsWcrYjTkcOsQchS/zQ2ZDaZc5ZvsNqwmmOVR688iaG6XeLgUlwG
-----END CERTIFICATE-----",Low,168 days,Ibuprofen,18.05761,2706.87,32781.1,-83.371934,INS-733470,Canada,susan.robinson,22573.6,Food,Automated processing complete.,Sentinel Monitor,ko,P,TechBrand,Salesforce,46.2,@annajackson694,3964,61.44%,306.81,8460.78,6415,288.61,UTF-16,INV-257026,6294,99.2068
2.05,73.4,187,-4.107447,71.816408,268.7,95.8022,7206,S,"$1,352,749",Diabetes Mellitus,2ef20ba466f37a3203e97d983d3f661c1f3b162c93de85577511d1ff648a85f1,87660.0,11,54.39,571.5,81609.7,3295024,true,394.1,4.728,102,CDC,13.59,cache-11.staging.acme.com,"$394,064,966",5631.3,94.4,293216321,ff6c669cb7e1094403a3a67d8ace21c3da713992a2f254e5d229eb6ba6b1a4a8,43764.4,5263-5353-4274-5337,38.1,Thompson,7050.0,19402.9,Clothing,"-----BEGIN CERTIFICATE-----
8sLM64JgpWz5xUpw56sLh8jc3dHDZE1cx/AmOgZ0YZdLN5cyDk6mnwy4ytNVi6qF
-----END CERTIFICATE-----",HOLD-2022-514,Engineering,Apache-2.0,inactive,MRN-157698,88.4,7.53,83.5,Anderson et al. (2000),29,15.533,819665,6064.8,102,tenant-027,"-----BEGIN CERTIFICATE-----
91OisK36a6s8J4yGMgG05WgYomhWcbLpS0l/35tUqEuDjo+9rnV0ShqAU7wRw3i0
-----END CERTIFICATE-----",Critical,287 days,Aspirin,-34.089689,1187.91,81808.1,13.851887,INS-992458,Germany,logan.martin,13280.1,Food,Pending verification.,Widget Pro,hi,J,ValueMax,Snowflake,82.4,@amymartin826,3296,19.26%,57.86,9210.01,8043,722.47,UTF-8,INV-315488,1170,97.1635
2.49,44.1,7458,-87.529194,-59.887149,62.5,99.5782,4486,S,"$3,911,699",Malaria,71199caf0fc7b23f5bb21fbcb1d593aafdba4695f0bb4c5236cd46bb6d97f49a,29157.0,72,126.44,1418.4,58412.6,ID-194522,false,265.9,16.153,38,Reuters,12.64,api-13.prod.acme.com,"$457,666,612",10535.5,52.5,500985852,21132b1a39fcfba7523a69ac19b6335980d7582491bdf7adf6805338e29da879,295.5,3724-1526-3983-3924,77.1,Martinez,3308.2,49410.1,Services,"-----BEGIN CERTIFICATE-----
14Vmul2p5iVBSo6HAdTI/jXUjOszuxc6P5lfyfKrGjT9bZHPIJ6Yu21Zs4LH5lGG
-----END CERTIFICATE-----",HOLD-2025-435,Marketing,BSD-3-Clause,approved,MRN-348739,22.8,10.99,27.4,Williams et al. (2021),82,4.667,939951,9068.4,102,tenant-001,"-----BEGIN CERTIFICATE-----
Ut8qQfbCC53XlvK+TL24HpC18m5WxX6f31MkjNGDQwy4uG0jDo59dhjH/DTDzeV0
-----END CERTIFICATE-----",Info,251 days,Lisinopril,16.16988,8179.18,71935.3,73.061393,INS-487879,Norway,anna.thomas,15125.9,Services,Flagged for review.,Sentinel Monitor,es,P,SmartChoice,PostgreSQL,52.6,@patriciawalker272,180,53.8%,316.27,3832.22,8307,179.66,UTF-16,INV-791594,6726,96.5182
7.34,16.8,8708,38.178384,-53.920858,185.4,97.2997,239,S,"$4,361,302",Diabetes Mellitus,e0fd906cc035371aed679973207f5a2733fe4c9079bb7f8bd8e994ced91019c9,13710.0,25,355.09,1499.5,79019.0,REC-848177,false,10.4,7.63,36,Reuters,5.76,api-11.staging.example.net,"$969,118,255",44719.6,32.3,085375483,b469f337af11f6f2919a99951bb4fca34f9e6348e0e8b60f6cde931598b739c3,82350.9,XXXX-XXXX-XXXX-0774,10.5,Martin,3330.9,97594.4,Hardware,"-----BEGIN CERTIFICATE-----
H2KLpuAawxE7KyCDcxmE2ZjabF3fuVsaQYrXa8aLtwW9cT4h5x3+VkzT1pRjbKAT
-----END CERTIFICATE-----",HOLD-2025-417,HR,MIT,inactive,MRN-873720,57.0,6.51,35.2,Clark et al. (2019),19,12.859,806169,3229.3,40,tenant-020,"-----BEGIN CERTIFICATE-----
2GFHctTzcV8vLEfhZG1jeHpsCO1d64BmW7AUiak4NRFiT723LHAR0rBf1h3oWwv0
-----END CERTIFICATE-----",Critical,287 days,Lisinopril,-15.386063,3775.84,28959.7,-57.468247,INS-443602,Japan,robert.martinez,27819.5,Food,Needs follow-up next quarter.,Sentinel Monitor,de,L,TechBrand,Kafka,47.9,@noahwhite704,4260,11.48%,180.99,6565.78,1053,735.78,ASCII,INV-556359,6101,97.4086
11.48,97.6,2975,-82.006265,-59.872248,197.6,98.5917,1726,XXL,"$528,642",Diabetes Mellitus,aab81dba599ac2f28bc22004296c6f8be8569e7c20176b0f60da028b01233e12,71701.8,31,50.68,308.8,70901.6,TXN-647987,false,352.1,4.757,27,Eurostat,2.91,db-17.dev.acme.com,"$173,440,771",44648.7,7.2,526766800,bf5d4dc6a26a64ee85bfcd6b844f3a784f2d8eef6b5812779d31d79e3975659c,59508.8,4858-0090-7516-3542,76.8,Taylor,3645.1,431.5,Food,"-----BEGIN CERTIFICATE-----
HVazee2bu60fI5xtswzoYbOhK7kJHONDa+92aAgkqaJg2Las5tpoXC8XghoCqxzU
-----END CERTIFICATE-----",HOLD-2023-152,Operations,BSD-3-Clause,rejected,MRN-601390,66.4,2.51,12.7,Harris et al. (2013),67,12.99,750557,144.9,56,tenant-024,"-----BEGIN CERTIFICATE-----
g0Cqkoqo0yM6zIDfnAuBFPrIsMfK8ZhCAmhrhgJke8bPAZxXPmpiUrnxS7QhCzvJ
-----END CERTIFICATE-----",Info,238 days,Metformin,18.914799,3804.46,76936.0,68.180225,INS-464469,South Korea,aiden.jones,1524.5,Software,Updated per client request.,DataSync 3000,hi,J,TechBrand,Kafka,21.5,@williammoore366,3737,69.03%,112.55,1384.99,384,191.93,UTF-16,INV-205263,8724,99.1067
3.2,25.6,5431,-65.209054,-47.19431,45.5,95.0497,3989,XL,"$1,307,426",Tuberculosis,36e5fb940c520bdeba924efb246a17c6031bb1105f08c30b562f2a682dfa5f8e,75152.2,62,129.34,1831.7,7267.9,5659575,false,342.5,18.866,71,Eurostat,1.11,db-7.dev.acme.com,"$737,037,673",46961.1,44.6,072729306,3f14b2c396ce8531a358ce67653c7e82dd334369928fbeab534ffc8be37ec4d4,85030.9,3799-1951-6624-5234,42.9,Martin,2847.4,89251.3,Software,"-----BEGIN CERTIFICATE-----
xwWRijspGL9X+lB8L8nlvGVUySpqXKAQOq7O7rFHalyNZWx0Fnm/LeJ/CGI6a9WB
-----END CERTIFICATE-----",HOLD-2020-458,Engineering,MIT,pending,MRN-162169,55.8,8.71,32.1,King et al. (2003),108,16.57,491625,6040.4,111,tenant-043,"-----BEGIN CERTIFICATE-----
NRIvTMvOhrXXRJZFcbUhM7GhG+9GmnDipboxYT29NTGqCRSNaHVA/ZSZUXaXYE+J
-----END CERTIFICATE-----",Critical,180 days,Ibuprofen,-62.001932,6524.66,76786.6,-62.065043,INS-993866,France,elizabeth.harris,1069.7,Software,Reviewed and approved.,NanoCore SDK,zh,M,TechBrand,Workday,99.1,@elizabethclark768,4755,61.35%,49.06,7269.7,8574,815.6,Latin-1,INV-140707,5849,98.0951
12.72,79.1,592,72.397668,-80.500954,263.7,97.5431,601,XS,"$2,010,708",Tuberculosis,0c0882cde3c5fb197581d908882e51af2266a0c6d801b286f6990d2790e4d9fe,92904.8,38,177.95,603.7,52271.6,ORD-431893,false,419.4,3.966,42,WHO,2.19,cache-5.dev.acme.com,"$277,529,369",39914.9,96.8,373674543,5e8b627fb1874c03e9ffe9b42a4aae68a730a289847a5eb98fa819ea4f31c597,95141.7,XXXX-XXXX-XXXX-0821,17.8,Williams,7906.8,16054.8,Hardware,"-----BEGIN CERTIFICATE-----
iHADJTSwaGwG1mW2W8/6bMsh3jRgfYf/rwKHpCTzjyZL7RBL/uNWf9FCUB9/p3br
-----END CERTIFICATE-----",HOLD-2020-536,Legal,Proprietary,approved,MRN-650319,1.4,1.55,20.1,Davis et al. (2017),44,2.954,865753,9143.6,1,tenant-030,"-----BEGIN CERTIFICATE-----
lHWqIVYbytsrupnSSi5Od5COl64LDniYgq8IQgyWqRdR9ObpBxeti3kgXog4ok1b
-----END CERTIFICATE-----",Critical,322 days,Lisinopril,-50.175398,6127.16,48303.9,49.41089,INS-806166,Brazil,noah.king,13074.4,Electronics,Escalated to management.,NanoCore SDK,hi,V,TechBrand,Snowflake,14.8,@richardwhite802,3925,31.03%,232.83,6222.41,1424,265.14,ISO-8859-1,INV-500983,8651,99.9711
0.14,14.3,3483,75.018589,37.023474,260.9,96.3448,5681,XS,"$2,403,689",Malaria,67bd4dbea5add4765cb48005c12027aed15aeb663f8fad2d3dd2d07aa0bc691b,35401.0,19,265.41,440.6,13655.5,3200063,true,171.8,1.998,58,Census Bureau,13.21,db-16.prod.example.net,"$29,643,466",28226.8,90.6,556289072,958b70a1a755ab4a3f8197bb6615d0e098b281b3dacfc75b78eaf61b08972cf2,27857.9,5308-5076-4401-3337,7.1,Anderson,4009.0,14108.2,Electronics,"-----BEGIN CERTIFICATE-----
sFGwnyDBDooL69umj0XabaAl7DZfvoR6VjZkzk07l5M1z5y6iNmf/hG/g/xv9ehw
-----END CERTIFICATE-----",HOLD-2020-550,Engineering,Apache-2.0,approved,MRN-876137,12.2,10.6,76.4,White et al. (2010),111,15.771,931777,9686.1,23,tenant-036,"-----BEGIN CERTIFICATE-----
lqQV5+PLcadpALn22BQn5Bp9Xldqm5KoNlvE7oaF6G6x0hDN89HfrKqaMmyjOorU
-----END CERTIFICATE-----",Info,358 days,Aspirin,36.289196,536.98,21333.5,-81.819364,INS-618881,India,john.clark,35914.9,Food,Flagged for review.,DataSync 3000,hi,Q,ProSeries,Salesforce,31.0,@michaelthompson164,1431,50.46%,191.95,3117.93,4777,903.39,ISO-8859-1,INV-877820,4299,96.2733
0.65,93.2,7559,81.568976,68.818186,297.6,98.1989,3225,M,"$1,106,558",COVID-19,84bb800528a1a704423ae0dbb6df2720b1d035cf3feb779cf7e81f68c2a900fd,53785.5,3,154.18,1489.5,44731.7,USR-148900,false,247.1,9.815,116,Census Bureau,11.57,web-8.dev.acme.com,"$175,998,365",32382.2,15.7,498107579,2cd135dfa2c859f5c87300428702073367d2d1c928cc660cea81cc0d3a485f4d,27421.3,XXXX-XXXX-XXXX-8834,35.7,Thompson,986.3,99728.6,Hardware,"-----BEGIN CERTIFICATE-----
ubv3lQZDRHb39TtOgsHlLtLP/RJ1hZLJx8zXPelU6mKMO8cnj1dI5OSDJH3EovDW
-----END CERTIFICATE-----",HOLD-2026-207,Marketing,Apache-2.0,failed,MRN-622530,39.6,8.84,91.0,Thomas et al. (2018),39,13.199,15078,3138.1,26,tenant-050,"-----BEGIN CERTIFICATE-----
s2u/CEialkcQrO4spSDR3ngINHNZfOQXZRSpVVsK3MlfNi+NPte1NoYuak5OJuvg
-----END CERTIFICATE-----",Medium,340 days,Ibuprofen,3.71367,2210.57,17719.0,84.552624,INS-789433,Norway,noah.lee,39871.0,Hardware,Pending verification.,StreamLine ERP,en,O,ProSeries,SAP,67.7,@davidjackson719,3816,92.62%,78.55,5551.36,2072,227.92,UTF-16,INV-179549,8711,99.585
7.63,72.8,1987,80.926021,-88.780756,70.7,96.5,1162,S,"$3,539,945",COVID-19,7c110b8d57322cf4b3e6f804ec9f85438ff805c0cc5b80d8a8eafa4fb4c30664,6674.0,29,3.52,629.3,59252.1,8879771,true,235.9,15.043,44,WHO,0.83,app-6.dev.acme.com,"$641,243,476",11754.3,13.9,489192397,afba3c37884bcfe93493c4f271ec9c72941585ab72fa0432a761000b6efc566f,35782.5,5975-3280-5661-9361,7.0,Taylor,6903.6,77784.3,Hardware,"-----BEGIN CERTIFICATE-----
w6lOuA8Jyy8Azo/6k1A9v/zCR3XBZQsMgjRnZdVK4h+gGA1uClUcBqvFNHMSa93b
-----END CERTIFICATE-----",HOLD-2025-503,HR,CC BY 4.0,active,MRN-658380,89.4,3.5,26.9,Thompson et al. (2009),53,8.844,87194,4396.9,7,tenant-038,"-----BEGIN CERTIFICATE-----
TRLWncTeb0RTiB7RJPy44YOEF/LQ8jnZtZwxIzzvslHVZNNxMtirmszjFfLN8tGS
-----END CERTIFICATE-----",Critical,353 days,Amoxicillin,-14.955663,4912.74,71909.1,81.385614,INS-546789,Italy,sophia.brown,34907.5,Electronics,Reviewed and approved.,SmartHub X1,es,C,EcoLine,Snowflake,3.7,@noahthompson592,4740,32.23%,311.68,1403.07,2163,446.86,UTF-16,INV-868844,5689,95.4797
10.18,59.4,5540,-0.550544,-9.867096,257.1,99.9881,7897,XL,"$204,709",Malaria,88639ae1c9eb6deb27dc31eb16b9412176c4f9891f94caccd1223e89d158ffc6,87458.1,64,27.72,231.9,60887.3,1133819,false,43.8,4.3,66,Census Bureau,11.51,cache-1.prod.acme.com,"$376,631,579",45172.3,14.7,837819665,a051b6738a0d922f846c0595fd971434afe8c00cc1a4361ed42b91628818d435,9051.9,4004-3083-5218-8477,67.3,Martin,2388.7,24888.9,Food,"-----BEGIN CERTIFICATE-----
CBV+4jfRD7R+qERM3QmwED4VmxnKB9S6calLtU5EqcqOkWntAdsnoV+6BK188Fbm
-----END CERTIFICATE-----",HOLD-2024-558,Support,BSD-3-Clause,cancelled,MRN-955491,41.6,3.74,22.6,Anderson et al. (2025),46,11.855,323854,3515.1,119,tenant-036,"-----BEGIN CERTIFICATE-----
GsoPEBTxYrnZ/ULKaydWcajIKKCpnGebt8o0Dz/ZllC6uHvGCyAONKnvHBMlTR2f
-----END CERTIFICATE-----",Medium,362 days,Amoxicillin,-20.975925,6019.89,833.1,-14.172679,INS-725240,Japan,linda.brown,10644.4,Food,Pending verification.,SmartHub X1,ko,P,SmartChoice,Snowflake,50.3,@oliverthomas469,692,51.7%,13.46,2215.94,4257,169.84,ASCII,INV-217241,3488,96.2736
13.16,19.0,3722,20.470999,-9.903333,91.1,97.3199,218,S,"$701,154",Influenza,a430ccf49227ac4d9801b819032ac7cbbb67066aac48a547937f3164af4985f8,67578.9,55,318.75,524.7,27197.8,348725,false,220.8,9.314,92,Bloomberg,3.51,cache-14.prod.example.net,"$424,649,433",22502.4,98.5,859687412,6e625bc11889c1d0ac79dd176a67a0860ab343869e987b1aa619b832a0dd5c2a,57262.2,6011-4594-5701-9712,43.3,Johnson,5838.6,63096.3,Services,"-----BEGIN CERTIFICATE-----
z1eD2dGXsW2ZDm2lKnzb76gHcupyoKAOBfDzCL1FG7gYEevd8DvyT8E6fx+Qiim0
-----END CERTIFICATE-----",HOLD-2020-790,Sales,Proprietary,rejected,MRN-673495,58.5,7.63,11.2,Smith et al. (2000),119,5.231,771581,4540.8,61,tenant-004,"-----BEGIN CERTIFICATE-----
SP6TNAIqtdtAlByWEKP8esPqDnA8Lww2CM1gqoWFvwyblif06kB6nHt4DB2xioY9
-----END CERTIFICATE-----",High,197 days,Ibuprofen,-75.668344,4972.33,4434.9,-28.303235,INS-300740,South Korea,olivia.anderson,44165.0,Clothing,Pending verification.,FlexPay Platform,hi,K,ProSeries,Kafka,41.2,@michaellewis843,3810,21.3%,330.67,3707.54,9188,570.21,ASCII,INV-200525,3770,96.3686
5.7,60.3,9341,-22.889062,18.272697,84.6,96.3772,2690,XS,"$2,966,911",Diabetes Mellitus,60cc477b3ddde4d8c56991be1f4b9a4572be16a447a038d21153183e7a8bceeb,4394.4,59,70.79,1510.1,73037.4,ORD-376972,false,260.9,18.524,92,Census Bureau,1.87,app-17.staging.example.net,"$433,463,236",36991.1,86.4,427969241,2052d4e688290131c6e03c8db7047deedc691bbe4bb6161d9fe953003b2a98da,36762.5,3778-9458-0464-5819,96.9,Martinez,698.8,10287.3,Electronics,"-----BEGIN CERTIFICATE-----
mBfeeM0mUQw/1k0oAiRtULA31QfZlsYEQgYCNZHdTC+SFvD/7l4f01nIYSgurxSj
-----END CERTIFICATE-----",HOLD-2021-493,Marketing,GPL-3.0,completed,MRN-582023,16.1,3.34,88.3,Moore et al. (2008),57,14.634,51612,300.6,27,tenant-037,"-----BEGIN CERTIFICATE-----
+0rduITyV7Sf1/Uu2+PBYJTFnk59H3J6VbZCEUeS0c0h71CNBZtexABFGL3mgiTd
-----END CERTIFICATE-----",Info,322 days,Lisinopril,39.180767,6216.26,48589.0,65.790158,INS-134507,United Kingdom,emily.martinez,22834.2,Clothing,Pending verification.,Sentinel Monitor,hi,Q,ProSeries,Kafka,60.2,@ethanjones600,2767,76.73%,178.75,3302.99,811,453.23,Latin-1,INV-645026,8215,95.6037
