duns,elevationAltitude,field_pty,iata_cd,VEHICLE_IDENTIFICATION_NUMBER,p_miaw,iata_code_data,FINANCIAL_FORECAST,iata_code,weight_mass_126,iataCode,v_weig,dim_investment_account,v_516,IATA_CODE,d_iata,open_source,p_vin,var_iata,src_distance,vehicle_id,raw_iata_code,weight_mass,distance_118,dim_vehicle_identification_number,insuranceClaim,continent_info,weightMass,correlation,WEIGHT_MASS,field_909,measwt,vehicle_identification_nbr,vehicle_identification_number_info,vehicle_identification_number,distance_field,distance,val_275,col_941,PRODUCT_NAME,noise,x_mje,date_time,iata_code_data_2,dim_iata,power,VEHICLE_IDENTIFICATION_NUMBER_2,mbbsj54,IATA_CODE_2,f_first,iata,vin,var_empl,v_weigh,dcj30,mkytfh40,attr_key,hashIdentifier,COLOR,bwr92,schema_table_name,CHECKSUM_HASH,iteration,customer_iata_code,vin_2,lybdy77,measmem,ruleConstraint,iata_cd_2,measdist,iata_code_data_3,weight_mass_134,customer_vehicle_identification_number,PARTITION_KEY,iata_code_2,iataCode_2,range,vehicle_identification_no,var_tf,vehicle_identification_number_data,filePath,fact_distance,IATA_CODE_3,hvko52,distance_raw,weight_mass_field,iata_2,bldtype,vehicle_identification_number_2,airport_code,cusip,v_key,c_649,fact_iata_code,iata_cd_3,distance_2,vehicleIdentificationNumber,p_iata,distance_3,FOOD_INGREDIENT_NAME,VEHICLE_IDENTIFICATION_NUMBER_3,medical_procedure_46,weight_mass_2,DISTANCE,f_enc,valrule,iata_code_3,user_social_media_handle,SOFT_DELETE_FLAG,iataCode_3,artwork_creative_work,comment_note_38,weightMass_2,latitude_info,mraru96,IATA_CODE_4
851824046,300,GLINOBIO7Y9Q8QTRC,HSV,ISK63J3PDWHD2PNS8,786.19,QBS,Q4 2024: $32M projected,ORX,699.24,HTH,54.06,INV-570398,Mr.,IOG,JCH,Proprietary,GQV7OPFQKBX8VPUME,TUN,7385.9,J8V8WE046VUCQG6J5,OGJ,148.67,2456.2,VH8IE6K541BBZ9E7K,CLM-168090,Asia,32.86,-0.8849,240.68,RSL,905.21,VKTJ82XRKRRB2ATCJ,XYXOEZ1TUHTZ7SV5A,29SWSHY8FQS0I8EL8,1040.1,7889.1,959.41,IUW2L40JJTMB5LVPE,DataSync 3000,27.0,9271.0,2020-08-20T00:00:00Z,UEZ,MZR,7338.6,KCXR5CF6SFBYLN9C1,ORH,QSE,Anna,XXV,SKQ5JGDD5WPL0UJAX,EMP-74514,504.2,7155.6,KJQ,"integration, reporting, security, performance, cloud",93f1dd58779bfcfc4eb0827ac4bb8e8e98129720dd08db801b9cbf6817301b25,Brown,mary.garcia,sales.orders,dce1dc76d32e504962eb468962252887b9b37494e78abeeb1ac2a8452a7c4e6c,2.13.17,VRJ,Y2E6AFW98ZHUZE809,9.99,32.7,age >= 18,JCU,892.9,HFE,742.1,LMRYSJFHWQ8RQ5A73,dt=2024-01,RGX,VSG,7698.3,T56L94XO2W2MS86FQ,323.2,79JTJ6NUNOXVAE7S2,/var/config/daily_516.yaml,5725.6,SKJ,620.5,5989.2,814.32,ZFK,B+,IQXOALDISES0TMRV9,FQU,BDOBEUUVO,"monitoring, security, performance, cloud",2021-10-15,EQK,OZR,7068.2,XJLBUFHJ7P4O3E2R7,ZEP,9418.3,Salad,EVSP21WM6ACKKEAK9,X-Ray Chest,716.81,635.4,UTF-8,BETWEEN 1 AND 100,ALF,@emmamartin650,false,WHR,Water Lilies,Flagged for review.,627.81,23.704848,"[32.26, 77.02]",IST
287730649,4719,IW4OKOQM4PLBQKC7W,MPO,UJGCCBP55282HULLY,375.91,YYF,Q2 2024: $40M projected,GNF,494.84,KHU,192.14,INV-427638,Rev.,DWP,UPW,MIT,KC46VOJKTLT4YNHMJ,YAE,919.2,DQL5SXYIYHKP78UKI,BZE,595.35,4692.9,CFZ9G5RXBGLXFMYCB,CLM-164160,Oceania,343.23,0.233,526.98,IKM,286.92,QGZHRY3DLIXTIRP48,BOFNA2DX0DSJDB1KK,XAU1IETA7K8YNBXBJ,7494.4,4223.6,886.22,8SUK496CQFI4KVVII,DataSync 3000,35.4,3488.1,2022-11-13T00:00:00Z,AHA,XLK,24028.0,LI5E8J357EDJP2V1L,CQW,HER,Logan,MXU,QZSV90B7PV9YN85Z0,EMP-35811,273.02,9873.4,XLN,"scalability, monitoring",61500e5851918d22e22f76c9927ef639d035695da43a06533be2df18f90f2168,Brown,elizabeth.thomas,hr.employees,080a95e1af77ae08fad70bb0a3aa8f93cd904636f64a1571fbce7b9abf11132d,3.10.10,TPY,BNVWS3PTCYB2PONXJ,3.86,9.5,age >= 18,PKZ,2850.9,QNS,677.76,TZTOT4NL5D4LKB335,dt=2024-01,ZNR,RMD,126.7,PW2RH23YP8M6KF790,117.8,09XWM8YOC3W3AK6CF,/var/exports/daily_132.parquet,5597.8,LOR,9263.0,7065.5,238.01,PKQ,AB+,E0APRF0E9PDCM5ZJR,IJR,L1TH97E4Y,"data, security, integration, monitoring",2018-11-10,LQW,FUK,3497.6,BX6BZQU9L150WMVF1,JYR,7082.5,Tacos,BCPQEM8PTGWDT2EVB,X-Ray Chest,505.69,5192.4,Latin-1,UNIQUE,KRC,@emmataylor104,false,MJL,Starry Night,Automated processing complete.,181.93,77.876718,"[38.35, 98.33]",SJU
783523265,38,W0WYI9PV71UDTMEVP,EOH,UXS6XGBAI8PV8G8JP,156.97,JRY,Q2 2024: $20M projected,CLC,272.03,UPG,762.96,INV-151849,Mrs.,TEK,WED,CC BY 4.0,OC826T4IUQTNMN3FU,QAM,4245.7,44VR0FMPGC333UZFP,HMY,817.15,7296.7,1BZ8KQ670NMI4R0L2,CLM-738883,Africa,709.19,0.1504,738.02,KZJ,883.64,N6SPOW5OCIU0PIXRZ,S0YRZVM0OK7PE0TSB,512TJP4NCH1611NXZ,6291.8,8776.0,98.99,QNAGHCW6UK784P08G,CloudGuard,96.8,5900.0,2025-03-03T00:00:00Z,BOM,NRD,333.6,V1T87KCD11XECCOFJ,XIX,WYG,Michael,RHE,CYYDSB81U52SCWJ8P,EMP-91242,413.11,4427.5,QKU,"performance, reporting",af1b857570732421308b97c4a7d30d6bf9d235a2182c6d187b5650985d22ec8d,Gray,mason.garcia,sales.orders,8a68830e643574f384f2891c8b8129cc1c9e9ce512de15d32b7197b3f462803d,3.3.23,HSR,714M8KBHHYAZVZ8AO,3.7,50.5,age >= 18,YGZ,4777.3,MUO,220.13,WFK8DIEO6KS6S3ALG,dt=acme,SLP,STK,8883.1,GO9GVK2ULB0CPRW0R,139.3,CIBMED5LEBIX67S5H,/var/tmp/daily_586.xml,1456.7,BJQ,508.5,4293.4,126.31,GEX,AB-,54IF1UL6X6WO3GOSN,CEY,AS8YPWZF1,"compliance, reporting, analytics, integration, cloud",2025-03-02,EGG,FBQ,7234.7,UMVQOY4ILEJ5NOPZZ,TZW,3349.6,Pizza,F3JZK5Z4U8U2FZC32,Physical Exam,598.59,8571.6,UTF-16,UNIQUE,ZCM,@elizabethlewis133,false,VNO,The Persistence of Memory,Reviewed and approved.,525.32,23.584246,"[22.35, 67.11]",VCW
576449111,1494,5R9OKE53A2IVSL0BW,FFE,VX0FDBP4NZF9I8E8K,219.05,NMO,Q3 2026: $40M projected,NAD,858.6,IVL,50.39,INV-471103,Dr.,ZTR,YET,MIT,TYUPRBTW02AWFLY4Z,KUN,4696.0,EIFQV7QM1DV9ERR9I,JXY,133.91,2506.2,XM3B7SJAY19BNNDZT,CLM-304581,Africa,287.79,0.1113,314.23,FGH,92.43,5MV2WYGGNFTLMJVRG,KWF7242MBG7XVRRK3,U9Q5MF8QOXN5UE4CH,1658.5,9376.3,782.93,4FH4V65M626TU7W5P,VaultKeeper,100.0,9103.1,2024-01-09T00:00:00Z,UPP,YUH,45589.6,G7GX20JZBJPON8IBC,CZU,SKA,William,EYX,FGCI6VZV63GHG88WA,EMP-12337,782.97,6178.3,EZU,"analytics, monitoring",50c4ecc361d39e74d844897f000918569b6a455ce7ff8bb55efe4a68aede3f29,Red,amy.jackson,hr.employees,a9b7c7a8f307c06682c983b93f3eccd3f7001f69d6bc8906aa18dad1421ff9c6,3.2.26,AQN,QDCEDLHMZF9M8P5NN,9.31,69.5,age >= 18,ELB,2920.8,XIM,789.24,BMQFQ2KI1FRT7UFHU,dt=2024-01,LAK,QTM,1329.2,CG59SB623UJ4X58RP,45.9,H6CZK87V3TFPZZETW,/var/uploads/daily_959.log,3895.0,AME,1850.8,2745.8,44.89,YDQ,B-,LTYDW33O5K820HFT2,TGY,OVSAJ8A8U,"performance, data",2025-02-21,OXF,BWX,5747.1,MOMVAYNDJSQHM6VUG,EHA,4138.1,Pasta,ZASI0OVH9R4O8INC4,Blood Draw,620.98,923.7,UTF-16,MATCHES '^[A-Z]+',IBB,@noahwalker500,false,ZTO,The Persistence of Memory,Reviewed and approved.,932.1,51.907557,"[35.72, 98.84]",KRZ
199311982,683,8U4XRVQ8EJP7X9YGT,VIT,GZPXY0U247NIECBLP,255.4,LRJ,Q4 2025: $9M projected,QRM,266.15,CZZ,972.87,INV-325614,Rev.,NKA,TYU,Apache-2.0,CNJT2QU7YGT1BMB5G,MYL,6732.9,DZTXS5FYYMT0QV9S6,ZRY,453.3,2547.7,EXPEK8NMEBGXOYBF9,CLM-583449,Africa,894.53,0.4553,839.74,LYX,880.29,KYKUVHWVHVOLB3BS4,1PSPUZS7WCY30T5HY,8O2HQDCE58PFF993P,3370.5,2092.3,513.33,Y6APCQF5DAXS4H025,SmartHub X1,52.0,811.8,2024-06-22T00:00:00Z,BFO,APN,25266.6,972QAZIOSMQEEROXI,VIN,EUV,Harper,IUD,6NBHYED4UH59XTE29,EMP-19890,661.98,8210.3,LIT,"scalability, compliance",54e19926b8bff5ca889a24eae9781269f8b86e415bdf8b89a6975301eeb9d8d9,Yellow,elizabeth.taylor,analytics.events,7aad06514298031c6e151721b84a8c65cf8cef4e4ad27609958812eb65a02b93,1.9.6,THS,L46LAZK67OV0P6JIB,5.93,15.2,amount <= 10000,PED,6271.6,TCN,424.46,EHOBBSXNMEWX5LQAM,dt=2024-01,CDP,NDW,4700.8,HZAJYXXKTD4MSTT29,1635.3,8JQ3ODT4M1GJ3I30F,/var/config/daily_517.log,4284.0,CSM,3101.5,262.8,333.74,QQH,A+,VNOXWC6EEMOEQLJW7,JQC,JF1FRHCOU,"compliance, performance, integration, cloud, scalability",2024-02-08,KOR,CCU,6136.4,4DSIHNTCLI32FUOET,DOG,3344.8,Steak,QR9FDUXWIANPK2CWI,MRI Brain,572.13,7775.5,UTF-8,NOT NULL,WTB,@loganking760,false,JKI,Starry Night,Needs follow-up next quarter.,358.55,-4.819504,"[17.69, 68.32]",OFG
236099442,3814,O8OE5ZFZAZ3Z771JE,GAL,INM882FQ8QFBQY2IZ,747.45,DLT,Q4 2026: $7M projected,SYH,937.77,WAD,567.26,INV-637778,Mr.,MVC,YMU,MIT,5S54RM2CHL5QFD6SH,TMB,737.0,XU77Z8O7PL28HTVFT,YHF,680.15,5708.1,X7FZ84N9BJR4GYRYA,CLM-692451,Antarctica,814.85,0.574,413.07,MOH,626.46,QG6AR8NKW427YLOCE,1MC4MRR9XYBHT4SNT,J2GO86IFF7EGQ0YNB,2806.7,5201.3,85.26,SK6JDXEUA82HQMWA8,NanoCore SDK,26.4,4497.7,2025-07-24T00:00:00Z,FCF,HUZ,29110.7,GICGYED5O6L883114,FLT,YGE,Aiden,AAC,ACZDFRLN760Q0C3MP,EMP-12751,653.16,7670.6,FRH,"performance, scalability, reporting, automation",c1210c7eec0c81f44e0ac11792de6af8241489c40598f7f021c2554e35d60eda,Orange,john.johnson,sales.orders,1d6f5e54c37411a1e0f316d49042fe323af919cefe83debd79f21a5403c6f8e1,5.10.96,JJB,YR54D73L9Z5Q7NS58,1.99,59.6,amount <= 10000,ITA,5926.1,UCS,749.36,4UDBAGA2RDGTJTE9S,region=us-east,HYN,ITF,1352.6,UOQKKBPYTVX72YS7F,865.5,PBUME7GORJAXMUNNM,/var/exports/daily_622.log,726.9,DXX,417.1,8592.7,273.68,GSM,A+,NWN66QB5US5SOMAB0,KNN,1URJYC7MY,"data, analytics, performance, automation",2018-07-19,UXN,TIH,4078.7,Y4WJMHOKEPFOOATAP,PTB,3416.9,Steak,JCE88YLEHQKWHF2B5,Blood Draw,56.22,9499.3,UTF-8,UNIQUE,OXU,@maryanderson858,false,IHR,The Persistence of Memory,Resolved — no further action.,39.08,12.137845,"[27.56, 81.76]",HCQ
834347852,7590,FTXR07K5QEJWH2X5M,TRC,842X776YLY0SWAXYS,54.8,CPE,Q1 2027: $9M projected,SZI,890.41,IQZ,629.28,INV-525962,Mrs.,JHF,ADQ,MIT,5Q8Y7VOJ7LKMCG9B3,HSN,8752.9,KTKWEBROLTGBAXM8O,WBF,460.97,6977.8,G6KR30KSXZE0VJ23L,CLM-349660,North America,792.41,0.1646,805.48,QCL,779.14,R9VUE364NNC71ORXE,54VEXE9VXZPY4SMDV,C585BQNN1PKUC77SV,1010.3,1949.4,243.48,PQ1BF19XN1DK7P5Q3,FlexPay Platform,71.3,519.2,2019-07-01T00:00:00Z,WSY,NOM,20429.9,94F94PK70CK0SIDT0,DUD,PYK,Emma,FGI,HS166H5WM39TOI4EL,EMP-58531,150.29,6052.3,ZFS,"data, analytics, integration, security, performance",0267d83a25189b1bf9ced8aa436020782f41d89e7c1ef08373c1a81ee302bf6b,Black,jessica.harris,public.users,b69b772c581b0dce88ea3422e66a1d8370cd17f8a627b89c7f6bbfe965e6cc36,5.20.0,WRK,SX0IRSPQ4KRCIO1HC,1.51,31.0,NOT NULL,CUP,1916.9,DPJ,847.47,SKC01P2ZVQ7T7ZJAQ,dt=2024-01,MOL,QAV,9562.3,7E0539M4JPDXCOOJW,991.8,YH7IQOS2AUO5HAY6S,/var/logs/export_613.yaml,3234.9,LAS,9362.9,9636.2,636.11,TJP,AB-,36UD6CP84X5WM2AN4,IAR,UP6EV3TF1,"automation, scalability",2024-12-16,GMN,WMZ,3230.4,MICLR8BGMTXRBDFTU,ZSP,5896.2,Curry,MGJZOMC6ZDCUOL0MX,ECG,638.16,8274.5,Latin-1,UNIQUE,SVL,@emmaking915,true,NNP,Water Lilies,Reviewed and approved.,860.46,11.694407,"[2.16, 67.8]",KIW
687483965,8582,88G4LEAQTHV82Q5PH,BWF,ZWDB6P1JSTHX8YEU2,272.51,SQT,Q2 2024: $25M projected,EZL,262.11,CAY,170.23,INV-456450,Hon.,EAL,LOM,CC BY 4.0,BSO8AKFAX3J07TGMX,SJG,485.9,I6S8ITXS162FS2I2W,OYJ,553.86,6674.4,HY8Y2QPZ9GRMKNVX3,CLM-507001,North America,543.22,-0.8165,559.21,RUO,304.08,B4CFNVUB2BOA7DZJU,9RZ33XT9PMVP39ALQ,QKBTWJWBQ3PKSDC09,356.0,8471.3,269.95,V9IHAKL8EDLFRLC49,Sentinel Monitor,115.7,1635.9,2020-07-03T00:00:00Z,UZH,HWD,8339.6,B75BJ89KN9GEHC4LE,WDO,XEA,Mary,HMB,287264BL5QAUHIPRV,EMP-88393,652.2,5037.3,XUR,"integration, scalability, cloud",4799a37778a9857fc7f43675247a8d62b1c24b4efd0ad3effc1ed499e4abc1e6,Brown,oliver.davis,analytics.events,d3c5f9315faca77f958a55cd1c7b35120145fb8f09d0bebfef44906a57d7cf04,1.13.46,RVT,AZJPWZ14P40TLJMPS,9.98,91.9,amount <= 10000,DSI,7848.8,API,428.9,ETJBP055BU4JZW5P9,tenant=us-east,GGX,YPD,6378.6,OL0W86ZZF04SW7298,1449.7,13X64UETIVRTTP6F5,/var/exports/batch_646.parquet,3730.2,LIZ,7866.5,8624.9,829.35,YDM,B+,CTDYVNJMNUN0692KZ,PDL,JN09E9JZV,"analytics, automation",2021-11-30,HFZ,KNS,3110.3,AY7R7MRAE9ZBRGN2R,CFT,7943.1,Sushi,SU7K31F62FBIJD8DF,Physical Exam,785.17,2810.9,ISO-8859-1,UNIQUE,QZH,@sarahdavis762,false,YPK,Starry Night,Flagged for review.,649.1,76.251591,"[26.25, 80.68]",TBY
021665147,1411,MBL7STJ6Z3UCBJX39,TKW,80DROTHYYYHVMKM52,869.36,PWI,Q1 2025: $79M projected,NBP,348.44,NLF,350.58,INV-161512,Dr.,NNU,JHZ,GPL-3.0,UDC2FVIS4B0KWVQ86,YYT,5268.2,7QQEZ79N94TCP9HUQ,LNR,270.28,5368.0,2GW5V9PKHE4NHSMU3,CLM-227373,North America,516.93,0.9753,618.87,DRU,90.68,IB1J4HL2KEQM4POR2,P25C9LKTDAHUEWJ6X,CW62LHWK185JKHNZP,2671.0,6803.5,641.02,3C3KSN1L98XO82SGF,AuditTrail Plus,73.7,5122.2,2025-06-23T00:00:00Z,BRR,IEZ,7949.4,2T7JTQGI3WHP1EOQ2,PSC,NUS,Patricia,AFT,UFJXEMY6A5931CY4D,EMP-63253,761.77,5028.3,QOW,"reporting, compliance",1d56046d8c59bd6d86787a8ca646b988cd0b6eb6402e8f4833b1ccd51ad05cf9,Red,emma.davis,hr.employees,308e39f2f303b64ea2924a08b6278fd60aa26b4028fb6032ea879de3ffb639fa,2.4.78,OKT,49ZQSI3EAJ6UGZ7E0,9.67,25.7,amount <= 10000,SKH,6421.9,MBV,839.6,2T3LGODYS8TRR53Q0,dt=2024-01,PPI,YIB,1532.9,W0FNHRZZ67MF6C2YX,1851.0,39H6RBT3X65M6JSJT,/var/logs/export_859.csv,3982.9,HOY,3936.0,9720.1,269.3,IQR,AB-,48ZN49RF2MV55H6YG,UAM,FCLX326UW,"cloud, compliance",2021-04-02,DGW,NJM,2437.9,28H4WHW0XKRQQH7KC,EMP,9056.2,Sushi,FMX39ECMD22VUZ1C1,MRI Brain,280.59,7085.3,ASCII,BETWEEN 1 AND 100,FMD,@sarahwilliams2,true,LUH,The Scream,Updated per client request.,999.43,2.973265,"[2.4, 64.7]",CLI
563516097,8290,L1SDMVG56W3AF0TCH,NDS,IXNS6I6FJTSUID39P,757.44,NHT,Q4 2026: $22M projected,KHG,280.4,KUO,720.93,INV-253988,Dr.,MOB,GIL,Apache-2.0,8KTUD0LZR8G7JMDXZ,MWN,6982.7,E05TTV71OEP3K5Q4X,OZC,620.02,4493.4,YMKMEBD0K5TUL9FQW,CLM-519331,Oceania,701.93,-0.4264,301.2,BIF,798.5,9FO01MPAVE659JMWZ,S10IHXJWOSDBRS02C,GF6UMTNNWH3GEHQZ1,7649.0,8129.1,144.86,3MP7G4RLOI329ISPH,VaultKeeper,20.6,344.8,2022-12-08T00:00:00Z,IAW,GMF,12588.8,SFE5DJZQVECTOHVRL,RGY,OLY,Susan,PRT,P5LKQFZRBPTPLRGYH,EMP-81840,924.34,7057.7,AVV,"analytics, reporting",d8535d0ecb8d10bcd5dc27687f0a29a7d3f36b8376873a84171f2b80039b6857,Black,oliver.lee,public.users,2cce1b1a1d954226c949d064e9e48f025586a002884e1a6e6d20ca6580f59f1d,2.4.4,IWJ,A6DERQU9XDPNHL0CV,0.46,86.1,age >= 18,BWN,3012.5,ICT,622.34,IRNS2RFVEJT75URID,region=2024-01,AZL,UBZ,3405.6,A2ZXJ5P3AIYSWYPSD,1724.1,G4G8N5RXOMXO7SMHS,/var/uploads/daily_367.log,6121.4,SNU,6503.4,4516.1,549.75,TTD,AB+,F8OU4RHPRJYIATTIB,BNZ,L8DEUGGBC,"analytics, integration",2021-04-04,TGS,ARQ,7029.0,DZ9VOSEQXMOJI9UAM,JYH,8927.1,Steak,QLQTTY8U0XGNDHSS7,Physical Exam,590.44,3239.4,UTF-16,BETWEEN 1 AND 100,IRT,@johnmiller378,false,CLF,The Persistence of Memory,Resolved — no further action.,25.52,10.228336,"[32.56, 68.76]",HJR
893640969,7249,SWV2QHBD1FTTHG9DK,SOH,RYNY41NY6ERY025F6,151.94,UOM,Q3 2026: $9M projected,QSO,19.99,MFO,433.61,INV-242536,Mrs.,JBF,WAT,CC BY 4.0,QFO6FOUTU1ZP22QV3,JCJ,5571.1,WZJ7REJ43FPIKBN6Q,RBO,965.21,285.7,82XVYWMJFJSXO87ML,CLM-330338,North America,403.32,-0.2109,501.49,YKK,207.43,APP1AM734E5PMSKSL,MOYWQHB2JMSOC5FDE,WD0Q8KCQWP6NL0MN1,900.8,8557.5,107.84,OU29J1ZI9NMO7J5IW,AuditTrail Plus,44.2,6355.4,2022-03-05T00:00:00Z,NBO,WZH,37168.4,BNLRLP6ARVYU1LN7Y,NWT,QRF,John,MNT,H4F4CGYU33OQQWX5J,EMP-99792,878.15,5503.2,NRE,"automation, data, cloud, reporting, integration",36726ffce17325bb27314f6303b4601e52d497f032064c004ecda5feb5d10ce7,Purple,liam.moore,sales.orders,5c21068a58ab1fb29769b2fb5f5bff916fc7ea202c25d80bbdb5bbd20b0127ec,5.5.5,AGH,X2SR56ETBOJL8SU51,5.54,40.7,amount <= 10000,VAX,5083.7,IPN,141.89,AUZTKBFK58AGG8ZHC,tenant=us-east,PDZ,TMF,62.1,UR91KJYUVQMULVYFC,1692.1,SKHHL5YAYG5S7E0P0,/var/logs/export_210.yaml,9528.5,KDF,9217.7,1140.0,96.72,OZQ,B-,3EAV3HGMHYFXUYBRR,EYC,FRC5R8M0V,"reporting, cloud",2020-01-25,AGK,VVZ,4651.1,7V35IGGD4GZOHQS7S,ZZM,5052.9,Steak,QINQZWPZ3BHYVYYFN,Colonoscopy,379.75,9100.7,UTF-16,UNIQUE,NAR,@williamthompson270,false,LYM,Starry Night,Reviewed and approved.,440.74,47.616523,"[15.09, 73.07]",DDA
944977816,164,MD3URH2P26DBVSHFX,KZH,40SVY5TKZPYV3WVOA,91.86,ZII,Q3 2025: $29M projected,STS,890.75,CUT,803.26,INV-412511,Mrs.,XFC,BFS,MIT,6QMRT4DEK6TH44E0T,TWN,1478.5,8VA964CFPQ657FW2F,RGW,266.18,4914.0,2JMCL8G4RQPYAO6QZ,CLM-387522,Africa,864.17,0.6386,618.5,PWN,367.82,UHBH2SO5PP4UYVFM0,GD5KMKUDGIQJC6AP3,P7M7RE1N7T8UAMG18,7020.1,8827.1,478.35,FQL6SOVHMR2TTDN9Z,NanoCore SDK,75.9,2289.7,2023-12-01T00:00:00Z,ZWI,IXF,19157.3,8XMXNNRNXI7N40ASD,DWV,CXF,William,BUB,3FPJAJ1SBSQ7RCRT5,EMP-32680,265.79,7213.1,UAP,"automation, cloud, monitoring, scalability",98d44946edd0ed19d9a4372ff96ad33f3ba61e0f4f47248d2e75ca1ff79b6dae,Blue,olivia.thompson,public.users,a8cec9b30178ee63c958056165e741362cbd339cfc3ac4317628b382c45d5f13,1.0.53,QWE,4HU71ZN7RZ2LMR0XV,1.63,21.5,amount <= 10000,YRS,9328.4,VDX,552.06,D874R7F3NSZTAV61I,tenant=2024-01,ALI,GJP,7749.4,MW9VXEBHJLTNGZDNU,43.9,ONR4PVXPPIBL44LVQ,/var/exports/batch_863.parquet,9119.4,PCW,5071.6,4926.3,420.71,ECU,O+,69SURYLQF2813WGEK,EKN,ELKOWTS37,"data, automation, reporting",2024-12-16,CJY,EKW,5041.3,A10XTTZDMVXJBE8Q9,QWH,2552.6,Salad,8KPR1Z1N5TYUJAISW,ECG,639.83,4702.8,Latin-1,UNIQUE,VRF,@davidwalker695,false,KAM,The Scream,Reviewed and approved.,622.89,-77.494414,"[26.06, 64.63]",DAB
035943892,6438,FXEDQSZFJW7WQM8J4,NOB,G38JXS3KR5A2REBD4,136.63,IPH,Q2 2025: $22M projected,VNV,593.0,BAD,787.28,INV-539377,Mr.,ZRL,USR,BSD-3-Clause,Z6PUSTSR3EW29KXQ6,LUE,3082.3,RZEKBO43C46GR6WAS,ZFF,907.47,821.2,SEG3WWL51IU2SQKZK,CLM-722439,Europe,696.82,-0.0511,98.63,YMU,658.82,VXYMPMA143S9L0031,IECMB3M508IBJSDPX,DZWK9RQLC4Q6F9L18,3182.9,8752.3,745.63,ZSS1LAFP60DXATIQG,VaultKeeper,1.3,2230.4,2020-12-20T00:00:00Z,GYO,ANU,43053.5,CBIW2AWJ22VMXNACY,UNS,YIA,Patricia,LQJ,8FFVKD6YLTSLEXV11,EMP-56626,152.26,2869.2,JRV,"performance, monitoring, compliance, scalability",99483e034eb8527f26340a9a0c64d75d095451a3c1f18963f068cfd6e84582da,Black,amy.garcia,analytics.events,3cca974b335180ed046c3cf255d99e4246a279c9ee0f65e618b4e914a602e9d5,3.12.47,EJY,WZVP94HPTUBFI7O43,6.57,56.3,"status IN ('active','pending')",MEP,3765.9,GNM,182.4,DX0WPUJT5VRL01UV3,dt=acme,DRG,UTW,7630.7,2E2SPGC26KSHX4TZY,1002.8,1MZY9RZ8PCHZ1EMRV,/var/config/batch_105.json,7405.2,FCM,2073.6,134.3,336.2,JQB,AB+,KEGVE8IZXIB5GOY1R,IXO,HEKF4XIBR,"security, data, monitoring",2018-09-07,FFD,LUQ,7895.9,44ODRNNF66FK2PVED,USK,1302.6,Tacos,QHRUOBN9EMK0WR436,Physical Exam,140.08,7665.3,ISO-8859-1,BETWEEN 1 AND 100,NUR,@loganwalker194,true,SMV,The Persistence of Memory,Needs follow-up next quarter.,329.04,30.974277,"[20.86, 82.38]",DQA
248358853,4692,JXEZ01BXYNBVHX21T,MZM,FM0ZG6REUN180E3EM,829.2,ZJE,Q1 2027: $74M projected,YPN,139.09,EHS,549.94,INV-324448,Mr.,WYO,VMW,BSD-3-Clause,PJEGCFV08WPWD1GVP,YVL,6079.9,GJ6K01MTVP1RVTMXY,EIW,93.4,7264.3,EA44GNONKL7NGPV9O,CLM-370045,North America,804.71,-0.7759,882.09,VHW,419.04,Q1IQF4Y3CQ1E5LPP9,VWAAWGREZQ1NKFL2X,DM9KW7Q56Q22GMFCI,690.6,8856.4,241.46,HIWOMU2URQA3G2P1H,NanoCore SDK,17.0,3937.3,2024-04-03T00:00:00Z,WZP,BLL,22659.1,Y08UZ13F3HAQLJHZ2,XHO,ZLC,Olivia,WXG,2J5XIGJHR2AEVFC6H,EMP-25114,941.34,1783.6,KEU,"data, monitoring, automation",88ae701d9ac413cd2a7ad4a2db0ad61584239bbee17ae8872d486c7224af79e6,Brown,mary.wright,analytics.events,e2ed42841e1fbe420eb00e5e6444ba1b3040b139fa5aa70c450245c8c6aa05fb,1.16.37,UMG,GJ21VLEDDK8FMN6N8,2.62,89.9,age >= 18,TVX,3678.9,CJS,682.34,0GSZPJEFC3RGO6P5S,dt=acme,QUN,ZCU,6352.3,Z5QW7J85DUEJRWYHD,751.0,2Z3NBO98K7MF1SPGL,/var/exports/batch_523.yaml,7382.0,JRC,1811.7,7791.5,287.53,VLG,AB+,1EIQLIPSZL74WARNX,LOD,RWN6HDWG8,"automation, compliance",2025-12-02,KPT,BPJ,6698.9,JA0BU3WGWN4WAQG62,OBL,8993.8,Tacos,SH6EVLQJS0EOSD2LH,MRI Brain,558.41,7300.6,UTF-16,NOT NULL,DQJ,@robertclark825,false,BIJ,The Scream,Flagged for review.,105.14,14.24172,"[15.39, 83.29]",BKV
